#Frame Index,  Radius of gyration [pm]
1507, 1633.7263
1508, 1633.1008
1509, 1649.9542
1510, 1632.9732
1511, 1642.3611
1512, 1653.7887
1513, 1653.993
1514, 1645.7016
1515, 1640.43
1516, 1637.4235
1517, 1640.6895
1518, 1636.1869
1519, 1647.6934
1520, 1647.0098
1521, 1652.6688
1522, 1651.4085
1523, 1654.0404
1524, 1648.98
1525, 1642.1495
1526, 1630.5125
1527, 1630.6016
1528, 1656.5525
1529, 1648.0827
1530, 1634.4817
1531, 1631.3121
1532, 1647.999
1533, 1644.9848
1534, 1637.9334
1535, 1630.6033
1536, 1643.6934
1537, 1628.9058
1538, 1620.7899
1539, 1630.5086
1540, 1634.9582
1541, 1642.3266
1542, 1643.4634
1543, 1634.3523
1544, 1641.5596
1545, 1649.7046
1546, 1644.2575
1547, 1644.5034
1548, 1640.6147
1549, 1651.4867
1550, 1645.9195
1551, 1636.0874
1552, 1635.7244
1553, 1643.2008
1554, 1650.1265
1555, 1639.5242
1556, 1642.4019
1557, 1657.1946
1558, 1639.6857
1559, 1638.5587
1560, 1654.5176
1561, 1653.9536
1562, 1646.0551
1563, 1636.4702
1564, 1648.6277
1565, 1647.0286
1566, 1640.0457
1567, 1636.5094
1568, 1638.5293
1569, 1639.3921
1570, 1647.0838
1571, 1635.7044
1572, 1630.6595
1573, 1633.0028
1574, 1634.3442
1575, 1621.5039
1576, 1628.5309
1577, 1639.2931
1578, 1638.7713
1579, 1636.9304
1580, 1629.9891
1581, 1640.5039
1582, 1643.7429
1583, 1628.1445
1584, 1646.718
1585, 1648.1634
1586, 1642.9552
1587, 1643.3534
1588, 1641.0783
1589, 1646.8225
1590, 1636.0602
1591, 1640.6907
1592, 1644.3976
1593, 1643.2207
1594, 1643.6902
1595, 1636.5286
1596, 1643.8119
1597, 1648.8578
1598, 1654.2093
1599, 1634.3313
1600, 1643.3613
1601, 1637.1389
1602, 1638.3165
1603, 1643.2283
1604, 1631.594
1605, 1634.7461
1606, 1634.0244
1607, 1639.3787
1608, 1638.931
1609, 1631.1513
1610, 1636.3864
1611, 1652.0876
1612, 1632.677
1613, 1641.5463
1614, 1663.0272
1615, 1654.8881
1616, 1637.6948
1617, 1640.3191
1618, 1650.391
1619, 1631.54
1620, 1645.1387
1621, 1637.0222
1622, 1634.9545
1623, 1639.3803
1624, 1640.6862
1625, 1633.0403
1626, 1629.0392
1627, 1630.469
1628, 1629.1842
1629, 1645.5767
1630, 1630.8489
1631, 1630.8293
1632, 1629.3843
1633, 1642.7698
1634, 1635.6718
1635, 1628.2307
1636, 1653.0728
1637, 1649.7742
1638, 1640.7634
1639, 1645.4462
1640, 1631.797
1641, 1619.1738
1642, 1630.5369
1643, 1628.3764
1644, 1625.2887
1645, 1624.4171
1646, 1624.8856
1647, 1630.1546
1648, 1636.9535
1649, 1636.4342
1650, 1622.5026
1651, 1637.8614
1652, 1634.5936
1653, 1636.4348
1654, 1631.6256
1655, 1638.3723
1656, 1639.1772
1657, 1623.2193
1658, 1627.4526
1659, 1636.0847
1660, 1635.2991
1661, 1643.5957
1662, 1633.8058
1663, 1651.9693
1664, 1637.1083
1665, 1646.6512
1666, 1641.3843
1667, 1632.2961
1668, 1656.4411
1669, 1642.1925
1670, 1654.1913
1671, 1642.471
1672, 1631.7084
1673, 1652.2862
1674, 1642.541
1675, 1632.6216
1676, 1640.9216
1677, 1642.7076
1678, 1646.1354
1679, 1642.5109
1680, 1642.4462
1681, 1628.3109
1682, 1630.0317
1683, 1629.8648
1684, 1646.104
1685, 1638.445
1686, 1638.0409
1687, 1638.4787
1688, 1635.3066
1689, 1629.9628
1690, 1634.573
1691, 1636.1333
1692, 1636.3383
1693, 1633.7911
1694, 1638.0584
1695, 1633.9643
1696, 1634.1999
1697, 1631.3839
1698, 1637.5995
1699, 1649.9858
1700, 1639.6438
1701, 1634.178
1702, 1644.9454
1703, 1633.868
1704, 1638.8951
1705, 1628.7701
1706, 1634.8452
1707, 1647.2398
1708, 1632.9619
1709, 1638.9486
1710, 1633.5037
1711, 1642.4449
1712, 1626.6678
1713, 1627.3778
1714, 1628.7919
1715, 1640.8734
1716, 1631.426
1717, 1627.3019
1718, 1630.9309
1719, 1640.8454
1720, 1628.2944
1721, 1633.9446
1722, 1651.7826
1723, 1647.2628
1724, 1634.2194
1725, 1646.1132
1726, 1640.948
1727, 1647.8488
1728, 1642.549
1729, 1637.9326
1730, 1627.7993
1731, 1642.9643
1732, 1635.2247
1733, 1642.8747
1734, 1654.1107
1735, 1636.3228
1736, 1629.6567
1737, 1627.5406
1738, 1634.8407
1739, 1649.3614
1740, 1651.3004
1741, 1637.3535
1742, 1644.7366
1743, 1634.5607
1744, 1643.1322
1745, 1640.5295
1746, 1642.619
1747, 1657.9778
1748, 1633.1862
1749, 1649.6225
1750, 1649.8975
1751, 1646.7032
1752, 1650.8961
1753, 1649.0479
1754, 1641.9536
1755, 1644.7188
1756, 1646.5349
1757, 1643.8965
1758, 1655.2728
1759, 1643.1499
1760, 1654.0497
1761, 1635.416
1762, 1637.3536
1763, 1643.5846
1764, 1642.1207
1765, 1640.2757
1766, 1636.6798
1767, 1645.4764
1768, 1643.6406
1769, 1638.0769
1770, 1642.0384
1771, 1643.0681
1772, 1643.0563
1773, 1652.8711
1774, 1634.2975
1775, 1642.6143
1776, 1652.2725
1777, 1639.8932
1778, 1638.9894
1779, 1634.1196
1780, 1630.699
1781, 1633.1395
1782, 1631.6203
1783, 1627.4165
1784, 1633.126
1785, 1633.5934
1786, 1633.9543
1787, 1629.6441
1788, 1633.9566
1789, 1637.147
1790, 1626.2246
1791, 1636.5885
1792, 1627.9426
1793, 1633.6521
1794, 1624.1119
1795, 1629.6487
1796, 1616.6033
1797, 1617.4134
1798, 1618.969
1799, 1613.2491
1800, 1614.8273
1801, 1630.1172
1802, 1610.3399
1803, 1610.317
1804, 1616.1814
1805, 1623.8724
1806, 1613.5864
1807, 1630.0019
1808, 1628.02
1809, 1624.8324
1810, 1622.6838
1811, 1624.5449
1812, 1623.6598
1813, 1620.2554
1814, 1613.8518
1815, 1621.445
1816, 1621.058
1817, 1618.92
1818, 1624.8085
1819, 1627.2879
1820, 1631.4305
1821, 1629.3595
1822, 1625.8686
1823, 1612.5928
1824, 1620.8045
1825, 1624.0597
1826, 1631.0212
1827, 1625.1514
1828, 1629.109
1829, 1618.1497
1830, 1642.5952
1831, 1625.752
1832, 1624.2987
1833, 1621.5097
1834, 1616.5472
1835, 1629.421
1836, 1633.7562
1837, 1624.2882
1838, 1619.3505
1839, 1627.476
1840, 1628.9036
1841, 1626.1404
1842, 1623.0886
1843, 1628.6497
1844, 1621.4539
1845, 1630.1101
1846, 1612.3837
1847, 1626.6352
1848, 1619.4687
1849, 1621.9729
1850, 1617.5039
1851, 1625.6988
1852, 1616.2328
1853, 1625.6994
1854, 1625.0975
1855, 1610.8417
1856, 1628.3364
1857, 1625.6153
1858, 1629.0576
1859, 1622.8111
1860, 1618.4887
1861, 1614.2384
1862, 1624.4087
1863, 1627.6521
1864, 1624.8931
1865, 1618.102
1866, 1619.633
1867, 1616.196
1868, 1613.1069
1869, 1619.8287
1870, 1615.2678
1871, 1609.8112
1872, 1624.4738
1873, 1614.582
1874, 1617.8768
1875, 1619.1243
1876, 1608.8545
1877, 1617.8202
1878, 1620.8895
1879, 1621.1145
1880, 1623.9904
1881, 1620.0735
1882, 1611.8786
1883, 1609.5768
1884, 1620.643
1885, 1615.2158
1886, 1606.6792
1887, 1618.4349
1888, 1613.3291
1889, 1612.5098
1890, 1607.0923
1891, 1602.8513
1892, 1605.9638
1893, 1609.3218
1894, 1604.6037
1895, 1603.9951
1896, 1609.1751
1897, 1616.5562
1898, 1613.8591
1899, 1606.3629
1900, 1605.3553
1901, 1616.4315
1902, 1614.2877
1903, 1618.6867
1904, 1611.4884
1905, 1616.7809
1906, 1613.8945
1907, 1614.0084
1908, 1616.3564
1909, 1608.171
1910, 1613.6359
1911, 1620.8814
1912, 1612.4316
1913, 1618.855
1914, 1608.2184
1915, 1610.7702
1916, 1615.3605
1917, 1607.2309
1918, 1612.4462
1919, 1602.5636
1920, 1608.2102
1921, 1613.0524
1922, 1614.1475
1923, 1610.2141
1924, 1623.4206
1925, 1609.786
1926, 1614.4057
1927, 1611.0116
1928, 1609.5254
1929, 1613.2088
1930, 1614.8696
1931, 1615.3394
1932, 1619.2896
1933, 1610.3546
1934, 1612.9902
1935, 1606.653
1936, 1606.3476
1937, 1598.4916
1938, 1602.624
1939, 1609.5561
1940, 1600.4899
1941, 1604.4261
1942, 1609.5137
1943, 1606.5058
1944, 1614.5353
1945, 1603.1537
1946, 1595.6186
1947, 1600.0705
1948, 1604.0776
1949, 1601.4758
1950, 1610.188
1951, 1599.5222
1952, 1606.1214
1953, 1607.7631
1954, 1610.71
1955, 1604.2847
1956, 1599.5584
1957, 1603.6995
1958, 1610.4324
1959, 1603.4128
1960, 1599.2117
1961, 1598.2988
1962, 1607.4261
1963, 1602.6408
1964, 1611.7788
1965, 1593.5906
1966, 1598.117
1967, 1602.5689
1968, 1600.7971
1969, 1596.1217
1970, 1599.5012
1971, 1601.0888
1972, 1610.8213
1973, 1610.6913
1974, 1607.7418
1975, 1611.7767
1976, 1599.1625
1977, 1614.6354
1978, 1606.641
1979, 1615.3184
1980, 1621.5008
1981, 1607.2376
1982, 1600.7952
1983, 1605.5035
1984, 1608.5524
1985, 1616.2768
1986, 1605.0461
1987, 1617.5438
1988, 1614.2453
1989, 1610.3394
1990, 1615.703
1991, 1618.5814
1992, 1605.1516
1993, 1608.5011
1994, 1609.4583
1995, 1606.5802
1996, 1614.1943
1997, 1600.2046
1998, 1604.7093
1999, 1612.7134
2000, 1603.0951
2001, 1602.1576
2002, 1604.2299
2003, 1608.7137
2004, 1604.6773
2005, 1611.7109
2006, 1607.5615
2007, 1601.3018
2008, 1607.0327
2009, 1606.4478
2010, 1606.6966
2011, 1605.4108
2012, 1602.9981
2013, 1608.4147
2014, 1602.8661
2015, 1612.0557
2016, 1607.7462
2017, 1606.6214
2018, 1602.4715
2019, 1611.8333
2020, 1607.7444
2021, 1611.1257
2022, 1617.399
2023, 1609.8784
2024, 1614.4646
2025, 1607.4838
2026, 1602.8338
2027, 1603.2873
2028, 1603.4097
2029, 1603.7876
2030, 1605.9543
2031, 1609.1146
2032, 1605.1316
2033, 1612.078
2034, 1615.0839
2035, 1609.7542
2036, 1609.3841
2037, 1605.6707
2038, 1605.7243
2039, 1600.4912
2040, 1612.6471
2041, 1608.9036
2042, 1602.5271
2043, 1604.5397
2044, 1598.3219
2045, 1602.7986
2046, 1601.942
2047, 1608.1795
2048, 1605.9256
2049, 1604.6821
2050, 1609.2488
2051, 1607.9133
2052, 1608.9648
2053, 1604.5252
2054, 1599.2746
2055, 1597.4608
2056, 1608.6153
2057, 1613.6315
2058, 1614.1177
2059, 1608.1719
2060, 1600.9353
2061, 1614.6526
2062, 1596.4948
2063, 1596.9557
2064, 1603.9338
2065, 1596.388
2066, 1602.4404
2067, 1603.1319
2068, 1606.3602
2069, 1610.3722
2070, 1607.8189
2071, 1606.3421
2072, 1604.1819
2073, 1599.5739
2074, 1605.7789
2075, 1599.3696
2076, 1597.4264
2077, 1606.9725
2078, 1600.9329
2079, 1607.5247
2080, 1603.3764
2081, 1616.062
2082, 1605.1442
2083, 1611.3383
2084, 1606.5732
2085, 1614.2467
2086, 1597.8513
2087, 1603.8948
2088, 1608.2673
2089, 1606.5736
2090, 1607.9014
2091, 1607.4181
2092, 1600.9417
2093, 1597.1393
2094, 1606.2607
2095, 1610.743
2096, 1611.2603
2097, 1610.4429
2098, 1602.1524
2099, 1604.9103
2100, 1603.8192
2101, 1606.7144
2102, 1605.4616
2103, 1603.9358
2104, 1599.2154
2105, 1605.4062
2106, 1613.6809
2107, 1611.6789
2108, 1606.5997
2109, 1612.2911
2110, 1602.548
2111, 1605.9182
2112, 1613.1123
2113, 1605.385
2114, 1601.4757
2115, 1599.3305
2116, 1608.4708
2117, 1615.9798
2118, 1600.4554
2119, 1602.8194
2120, 1599.102
2121, 1599.4122
2122, 1597.6663
2123, 1596.4289
2124, 1607.1159
2125, 1606.7507
2126, 1602.4153
2127, 1608.1151
2128, 1598.5066
2129, 1599.2576
2130, 1596.9661
2131, 1603.9469
2132, 1611.2792
2133, 1606.0978
2134, 1600.1601
2135, 1601.6203
2136, 1602.0381
2137, 1604.008
2138, 1599.6081
2139, 1603.1704
2140, 1595.7474
2141, 1598.506
2142, 1600.0034
2143, 1599.5838
2144, 1603.3533
2145, 1599.4873
2146, 1598.5406
2147, 1596.6131
2148, 1599.4399
2149, 1598.9811
2150, 1597.9824
2151, 1598.3871
2152, 1595.3227
2153, 1604.4612
2154, 1599.2138
2155, 1601.3301
2156, 1597.4208
2157, 1597.6094
2158, 1590.4266
2159, 1597.0941
2160, 1593.8603
2161, 1601.0992
2162, 1598.7761
2163, 1602.4538
2164, 1599.3005
2165, 1609.1371
2166, 1602.5004
2167, 1607.3046
2168, 1604.7321
2169, 1602.2249
2170, 1601.9036
2171, 1604.5029
2172, 1605.353
2173, 1613.8157
2174, 1603.2527
2175, 1600.1553
2176, 1598.3052
2177, 1604.1409
2178, 1605.2866
2179, 1605.7801
2180, 1602.6926
2181, 1606.7717
2182, 1601.4523
2183, 1599.6096
2184, 1598.876
2185, 1602.4297
2186, 1598.3935
2187, 1601.5387
2188, 1602.2708
2189, 1596.9876
2190, 1599.0196
2191, 1596.4373
2192, 1595.4192
2193, 1596.4342
2194, 1608.4381
2195, 1600.2522
2196, 1599.99
2197, 1600.552
2198, 1599.3513
2199, 1602.6916
2200, 1601.4231
2201, 1601.4857
2202, 1603.6923
2203, 1602.1613
2204, 1601.4571
2205, 1596.4672
2206, 1591.5506
2207, 1590.9433
2208, 1602.5644
2209, 1592.8343
2210, 1602.3421
2211, 1605.1612
2212, 1595.336
2213, 1599.4211
2214, 1600.5367
2215, 1595.9179
2216, 1594.3553
2217, 1589.3741
2218, 1593.4687
2219, 1592.9888
2220, 1590.0621
2221, 1586.542
2222, 1602.1078
2223, 1599.6593
2224, 1609.3644
2225, 1604.0867
2226, 1595.3968
2227, 1599.5847
2228, 1598.566
2229, 1595.9285
2230, 1597.2185
2231, 1591.0759
2232, 1589.1672
2233, 1586.186
2234, 1589.8502
2235, 1589.3716
2236, 1593.3318
2237, 1594.1
2238, 1595.3575
2239, 1594.5978
2240, 1598.5073
2241, 1597.3532
2242, 1591.308
2243, 1589.9457
2244, 1591.5779
2245, 1591.2248
2246, 1594.8525
2247, 1595.3902
2248, 1597.5939
2249, 1596.3904
2250, 1596.1914
2251, 1597.3613
2252, 1596.9848
2253, 1594.1376
2254, 1602.3393
2255, 1597.4101
2256, 1598.217
2257, 1599.1117
2258, 1593.5128
2259, 1591.5128
2260, 1590.9936
2261, 1589.4981
2262, 1593.0152
2263, 1602.6515
2264, 1601.606
2265, 1601.9404
2266, 1595.3188
2267, 1603.437
2268, 1602.8037
2269, 1601.7579
2270, 1600.3867
2271, 1594.8385
2272, 1591.2166
2273, 1592.6003
2274, 1598.4455
2275, 1598.9668
2276, 1592.3363
2277, 1589.3019
2278, 1596.1797
2279, 1588.7271
2280, 1602.2767
2281, 1597.0119
2282, 1601.1885
2283, 1598.8032
2284, 1595.9482
2285, 1596.6567
2286, 1594.1763
2287, 1594.0001
2288, 1594.3831
2289, 1596.5639
2290, 1592.8358
2291, 1597.7649
2292, 1596.1172
2293, 1595.7442
2294, 1593.6726
2295, 1595.3245
2296, 1590.2575
2297, 1590.1915
2298, 1597.5725
2299, 1595.8376
2300, 1593.1105
2301, 1595.9624
2302, 1590.3546
2303, 1591.9395
2304, 1589.9911
2305, 1592.115
2306, 1593.3281
2307, 1591.9836
2308, 1594.995
2309, 1590.8181
2310, 1600.8639
2311, 1598.6859
2312, 1593.0333
2313, 1586.7172
2314, 1596.0181
2315, 1590.8889
2316, 1589.3592
2317, 1585.8778
2318, 1590.4447
2319, 1595.188
2320, 1591.4519
2321, 1592.6998
2322, 1589.6874
2323, 1589.0826
2324, 1586.249
2325, 1593.2213
2326, 1593.3322
2327, 1601.3911
2328, 1584.1032
2329, 1596.8178
2330, 1594.2191
2331, 1599.3691
2332, 1594.4388
2333, 1603.3724
2334, 1592.1967
2335, 1596.1885
2336, 1594.3088
2337, 1592.4874
2338, 1594.022
2339, 1593.9685
2340, 1597.2813
2341, 1590.9355
2342, 1590.4778
2343, 1590.4459
2344, 1592.7967
2345, 1598.6769
2346, 1591.8284
2347, 1592.6269
2348, 1597.2338
2349, 1581.4859
2350, 1595.6615
2351, 1589.2105
2352, 1591.0855
2353, 1586.0262
2354, 1591.9844
2355, 1596.5736
2356, 1592.4882
2357, 1588.3196
2358, 1589.9237
2359, 1586.196
2360, 1592.8178
2361, 1597.1133
2362, 1595.1461
2363, 1587.7988
2364, 1585.0046
2365, 1584.643
2366, 1594.9429
2367, 1592.9422
2368, 1593.3661
2369, 1585.9737
2370, 1587.3836
2371, 1586.3744
2372, 1588.2419
2373, 1586.0418
2374, 1585.0856
2375, 1598.247
2376, 1595.1637
2377, 1586.7877
2378, 1590.0563
2379, 1589.5382
2380, 1588.5016
2381, 1589.0664
2382, 1588.7319
2383, 1590.8214
2384, 1590.7041
2385, 1584.6316
2386, 1587.8084
2387, 1591.6539
2388, 1590.7787
2389, 1583.8912
2390, 1587.1081
2391, 1594.8535
2392, 1586.7333
2393, 1588.7983
2394, 1592.4472
2395, 1590.6249
2396, 1588.115
2397, 1588.0883
2398, 1581.0631
2399, 1582.0744
2400, 1588.953
2401, 1588.6614
2402, 1591.3483
2403, 1583.2605
2404, 1585.0222
2405, 1589.3524
2406, 1585.677
2407, 1590.2042
2408, 1592.7132
2409, 1586.2887
2410, 1587.3275
2411, 1587.7762
2412, 1586.1785
2413, 1584.6132
2414, 1582.6114
2415, 1587.219
2416, 1588.3263
2417, 1587.3517
2418, 1591.048
2419, 1591.7372
2420, 1581.1746
2421, 1590.4164
2422, 1587.6965
2423, 1590.2849
2424, 1592.5632
2425, 1589.1505
2426, 1589.807
2427, 1589.45
2428, 1584.5026
2429, 1591.4726
2430, 1589.7418
2431, 1591.8113
2432, 1587.7763
2433, 1589.1564
2434, 1586.5895
2435, 1586.0556
2436, 1583.6974
2437, 1588.5891
2438, 1585.0686
2439, 1587.144
2440, 1579.467
2441, 1588.1191
2442, 1583.0334
2443, 1584.6393
2444, 1583.3122
2445, 1583.5813
2446, 1586.1646
2447, 1583.3978
2448, 1586.8502
2449, 1587.9977
2450, 1587.9139
2451, 1583.555
2452, 1581.8747
2453, 1587.8336
2454, 1586.8058
2455, 1583.7548
2456, 1581.7446
2457, 1578.6636
2458, 1580.3736
2459, 1578.6857
2460, 1576.769
2461, 1583.4984
2462, 1588.3765
2463, 1587.6587
2464, 1580.3051
2465, 1579.2181
2466, 1587.6704
2467, 1581.6206
2468, 1584.0221
2469, 1586.3751
2470, 1582.5728
2471, 1584.9887
2472, 1583.8873
2473, 1588.5758
2474, 1582.888
2475, 1582.5761
2476, 1589.4225
2477, 1587.4965
2478, 1589.655
2479, 1586.2246
2480, 1584.5075
2481, 1582.6492
2482, 1588.0244
2483, 1588.0721
2484, 1589.5227
2485, 1585.1701
2486, 1580.3682
2487, 1582.0538
2488, 1585.8094
2489, 1588.6043
2490, 1586.0101
2491, 1580.4765
2492, 1587.4499
2493, 1584.8314
2494, 1582.4662
2495, 1579.3913
2496, 1578.6437
2497, 1579.5535
2498, 1580.5915
2499, 1584.3988
2500, 1585.0246
